Embedded Platform Name,SMB Name,Loan Funded On,Loan Amount,Pipe Fees,Repaid Total So Far,Liquidity Risk,Revenue Drop Risk,Non-Payment Risk
Priority,SMB_20394,2024-04-25 17:39:40.790987,45653,3882.03,37296.353673384154,0,0,0
Boulevard,SMB_48760,2024-09-14 17:39:40.994813,38972,3779.3,17067.784069614056,0,0,0
Boulevard,SMB_51076,2024-04-03 17:39:41.012026,37773,2132.73,28101.869101245575,0,0,0
Housecall Pro,SMB_73350,2024-04-30 17:39:41.173414,58053,6677.4,41342.98606974299,1,0,0
Housecall Pro,SMB_83476,2025-01-19 17:39:41.239808,52048,2982.57,5675.164686304738,1,0,0
Priority,SMB_16951,2024-12-12 17:39:40.766823,48739,3411.34,8462.79806735,1,0,0
Priority,SMB_12423,2025-01-20 17:39:40.733939,63708,6052.81,6417.472977855276,0,0,0
Housecall Pro,SMB_78743,2024-06-04 17:39:41.206992,32923,3248.16,23878.710977078834,0,0,0
Priority,SMB_22199,2024-07-24 17:39:40.804793,58088,6785.78,30394.156910827292,0,1,0
Priority,SMB_8920,2024-07-10 17:39:40.709581,49515,5740.26,25922.6088447719,0,1,0
Housecall Pro,SMB_87941,2024-10-28 17:39:41.267481,63819,6592.63,21429.649177446223,0,0,0
Housecall Pro,SMB_72245,2024-08-22 17:39:41.162713,45062,3387.51,22883.99110236491,0,0,0
Boulevard,SMB_41545,2025-01-25 17:39:40.944257,45538,2781.46,4085.684007630802,0,0,0
Housecall Pro,SMB_91517,2024-07-17 17:39:41.289575,34222,2364.31,17923.682776575133,0,0,0
Housecall Pro,SMB_71162,2024-07-12 17:39:41.152102,40783,2600.73,25797.50079378302,0,0,0
Boulevard,SMB_51962,2024-05-07 17:39:41.018784,35708,2118.49,28989.422481297046,0,1,0
Housecall Pro,SMB_54571,2024-12-08 17:39:41.041331,56149,2998.15,12144.461141591608,0,0,0
Housecall Pro,SMB_68915,2024-07-12 17:39:41.130160,50486,4097.04,31025.023091828592,0,0,0
Housecall Pro,SMB_73818,2024-03-22 17:39:41.177447,62717,5960.99,54835.12598484335,0,1,0
Priority,SMB_36165,2024-05-07 17:39:40.906184,56047,3501.4,41554.011626994215,0,0,0
Housecall Pro,SMB_63331,2025-01-26 17:39:41.094181,43198,3641.88,3943.056097408981,0,0,0
Priority,SMB_15715,2024-12-08 17:39:40.757728,38848,4200.44,7183.429642000939,0,0,0
Housecall Pro,SMB_94469,2024-03-22 17:39:41.308029,42319,4088.69,34933.80787699,0,0,0
Housecall Pro,SMB_87929,2024-05-24 17:39:41.267417,53830,4911.44,35396.05425883354,0,0,0
Housecall Pro,SMB_85673,2024-08-13 17:39:41.253249,49645,5105.67,25971.14433829467,0,0,0
Housecall Pro,SMB_75559,2024-05-09 17:39:41.187823,50652,4381.68,36050.28196377562,0,0,0
Boulevard,SMB_45790,2024-04-28 17:39:40.974336,33369,2107.12,24740.07092902155,0,0,0
Housecall Pro,SMB_92752,2024-06-13 17:39:41.297334,60930,4328.74,38963.7977794449,0,1,0
Boulevard,SMB_50317,2024-09-15 17:39:41.006992,40144,2277.47,17927.631639977448,0,0,0
Housecall Pro,SMB_86936,2024-12-21 17:39:41.261136,34177,2361.86,6119.543588190973,0,0,0
Housecall Pro,SMB_62928,2024-03-12 17:39:41.091311,56038,5002.73,50434.200000000004,0,0,1
Boulevard,SMB_48946,2024-12-15 17:39:40.996462,63645,7020.97,10959.432509975857,0,1,0
Housecall Pro,SMB_61695,2024-03-03 17:39:41.083527,33134,3477.08,29820.600000000002,0,0,0
Priority,SMB_4381,2024-09-22 17:39:40.675463,64799,5625.7,25967.363907882987,0,1,0
Housecall Pro,SMB_98409,2025-01-25 17:39:41.334682,39845,2510.1,3661.9822377199243,0,1,0
Priority,SMB_26162,2024-09-02 17:39:40.837017,39920,3780.38,15896.071520175261,1,0,0
Housecall Pro,SMB_68794,2024-03-19 17:39:41.128994,39458,2335.23,34870.4057693581,0,0,0
Housecall Pro,SMB_96462,2024-03-31 17:39:41.321150,41785,4523.58,33043.38315492681,0,0,0
Priority,SMB_3098,2024-12-22 17:39:40.665280,57886,3442.99,10128.724314203924,0,0,0
Boulevard,SMB_43746,2024-09-28 17:39:40.960767,46618,4656.86,15903.158275818336,0,0,0
Housecall Pro,SMB_98046,2024-05-09 17:39:41.332205,34671,3669.22,25168.320722678087,0,0,0
Priority,SMB_29283,2024-08-12 17:39:40.860389,51242,2790.03,23727.50221480872,1,0,0
Boulevard,SMB_46996,2024-11-06 17:39:40.982688,33134,2971.09,9862.221381768764,0,0,0
Priority,SMB_9859,2024-06-10 17:39:40.715242,62350,5431.89,41416.96383721137,0,0,0
Housecall Pro,SMB_90299,2024-03-14 17:39:41.282262,51640,5488.69,45583.40353054106,0,0,0
Housecall Pro,SMB_82229,2024-03-02 17:39:41.230731,33274,2460.54,28437.050797755204,0,0,0
Housecall Pro,SMB_95636,2024-09-27 17:39:41.315762,59231,3062.43,20901.420923782305,0,0,0
Housecall Pro,SMB_86694,2024-07-14 17:39:41.259561,37164,3879.74,21294.244043855208,0,0,1
Priority,SMB_24049,2024-07-15 17:39:40.823229,43244,3332.56,24783.0108689982,0,0,0
Priority,SMB_20672,2024-03-22 17:39:40.792737,37302,3190.0,31547.775244125307,1,0,0
Priority,SMB_12952,2024-07-31 17:39:40.737419,59698,6018.0,32359.74602968725,0,0,0
Housecall Pro,SMB_97785,2024-10-19 17:39:41.330119,55912,2865.55,19179.15838330282,0,0,0
Boulevard,SMB_42287,2024-05-23 17:39:40.949505,61438,6079.26,42730.16491428679,0,0,1
Housecall Pro,SMB_88141,2024-06-18 17:39:41.268769,56903,6028.54,39799.29219015364,0,0,0
Priority,SMB_13517,2024-05-12 17:39:40.740803,44409,2690.21,29259.867474961058,0,0,0
Housecall Pro,SMB_73244,2025-01-01 17:39:41.172384,32781,3857.76,5151.1905242825,0,0,0
Priority,SMB_4197,2024-04-07 17:39:40.673695,42849,2917.22,38417.772540730664,0,0,0
Housecall Pro,SMB_57928,2024-10-31 17:39:41.061832,52203,3545.79,16040.187194035274,0,0,0
Priority,SMB_2405,2024-08-13 17:39:40.661258,34276,2435.82,17985.84650487222,0,0,0
Housecall Pro,SMB_53090,2024-05-19 17:39:41.027770,35741,2023.78,28011.590279926477,0,0,0
Priority,SMB_36751,2024-04-18 17:39:40.910249,37980,3791.89,27478.36005110035,0,0,0
Boulevard,SMB_51906,2024-06-29 17:39:41.018273,60876,4853.92,33111.289886964776,0,0,0
Priority,SMB_29234,2024-11-15 17:39:40.860075,43108,3875.74,11500.745567429169,0,0,0
Housecall Pro,SMB_79375,2025-01-28 17:39:41.210987,58485,3843.61,4480.357831367576,0,0,0
Priority,SMB_1372,2024-12-04 17:39:40.654561,37363,3238.77,7373.0533839616355,0,0,0
Housecall Pro,SMB_99252,2024-11-29 17:39:41.340061,45811,5017.91,9905.548498532138,0,0,0
Boulevard,SMB_46461,2025-01-19 17:39:40.979118,52750,5791.79,5061.132521713487,0,0,1
Priority,SMB_37451,2024-05-04 17:39:40.915095,60215,6307.74,42384.66349250279,1,0,0
Housecall Pro,SMB_66466,2025-01-02 17:39:41.112879,53732,6227.87,7378.821410382774,0,0,0
Housecall Pro,SMB_77211,2024-11-25 17:39:41.197567,52970,4980.66,12780.621498166183,0,0,0
Priority,SMB_3250,2024-09-12 17:39:40.666163,52896,3945.77,20808.20929098874,0,0,0
Boulevard,SMB_44003,2024-10-03 17:39:40.962495,55305,3631.64,20638.956497607436,0,0,0
Boulevard,SMB_42440,2024-04-25 17:39:40.950701,64548,3527.5,50561.98703074341,0,0,0
Boulevard,SMB_49260,2024-05-20 17:39:40.998544,38773,2193.97,24953.08197885337,0,0,0
Priority,SMB_1976,2024-03-08 17:39:40.658524,39326,2088.48,35393.4,0,0,0
Housecall Pro,SMB_64712,2024-03-19 17:39:41.102510,57951,6267.0,45123.56566552591,0,0,0
Housecall Pro,SMB_84915,2024-03-17 17:39:41.248615,52541,5706.87,47286.9,0,0,0
Priority,SMB_20736,2024-07-05 17:39:40.793174,35026,2923.67,21162.255134056795,0,0,0
Housecall Pro,SMB_76192,2024-03-21 17:39:41.191535,52694,2864.3,45294.16565814451,0,0,0
Housecall Pro,SMB_86630,2024-10-19 17:39:41.259143,33608,2724.56,11533.148502355052,0,0,0
Housecall Pro,SMB_59687,2024-03-22 17:39:41.071977,55728,3577.62,43878.39306089761,0,0,0
Housecall Pro,SMB_58865,2024-10-27 17:39:41.067191,38395,4044.22,12736.792812352793,0,0,0
Priority,SMB_36958,2024-09-16 17:39:40.911724,64379,3873.78,26984.1044630038,0,0,0
Housecall Pro,SMB_98412,2024-07-12 17:39:41.334698,55003,2827.52,34797.66381555927,0,0,0
Priority,SMB_22812,2024-12-24 17:39:40.811779,49465,4415.58,7936.829265552748,0,0,0
Housecall Pro,SMB_62603,2025-01-17 17:39:41.089178,53298,4747.72,5357.756274105116,0,0,0
Priority,SMB_39908,2024-10-09 17:39:40.932524,59624,7138.72,21947.563841494004,0,0,0
Boulevard,SMB_43408,2024-07-06 17:39:40.958465,63003,5283.04,35245.06116459943,0,0,0
Boulevard,SMB_41157,2025-01-19 17:39:40.941593,58761,6007.62,6182.055710274992,0,0,0
Housecall Pro,SMB_63128,2025-01-21 17:39:41.092476,59927,6943.11,5795.321156771408,0,1,0
Priority,SMB_36849,2024-10-09 17:39:40.910978,40460,2586.65,15867.205792320075,0,1,0
Priority,SMB_29705,2024-10-23 17:39:40.863296,54354,5100.95,17670.010568843667,1,0,0
Priority,SMB_35712,2024-07-24 17:39:40.903204,37633,3396.31,18816.33421348657,1,0,0
Housecall Pro,SMB_81125,2025-01-01 17:39:41.223454,57428,6311.28,7737.173976258748,0,0,0
Priority,SMB_38945,2024-08-03 17:39:40.925730,33973,3434.74,18945.677635153483,1,0,0
Housecall Pro,SMB_98260,2024-09-02 17:39:41.333736,51987,5302.51,20709.146328793806,0,0,0
Priority,SMB_5351,2024-05-19 17:39:40.684869,58822,5316.58,46104.17351239683,0,0,0
Priority,SMB_15911,2024-04-26 17:39:40.758962,50510,3553.97,41946.04683735422,0,1,0
Housecall Pro,SMB_56091,2025-01-26 17:39:41.050567,45592,3529.56,3801.5854714473367,0,0,0
Housecall Pro,SMB_80920,2024-08-12 17:39:41.222112,46686,3520.67,20831.708647116888,0,0,0
Priority,SMB_13131,2024-10-15 17:39:40.738485,56286,4446.7,20517.763171056613,0,1,0
Priority,SMB_29930,2024-11-07 17:39:40.864896,55104,6320.55,14620.620147086342,0,0,0
Housecall Pro,SMB_64435,2024-08-10 17:39:41.100776,41849,3289.31,23120.246395776634,0,0,0
Housecall Pro,SMB_96609,2025-01-22 17:39:41.322083,40524,4446.57,3676.592240041125,0,1,0
Housecall Pro,SMB_56953,2024-05-17 17:39:41.055704,57701,2894.66,41701.4129900854,0,0,0
Housecall Pro,SMB_91426,2024-11-07 17:39:41.288994,53752,5694.45,13687.08188842717,0,0,0
Housecall Pro,SMB_71527,2024-07-25 17:39:41.155706,51810,4203.3,28164.851324591018,0,0,0
Housecall Pro,SMB_88736,2024-04-26 17:39:41.272547,57763,3437.75,46433.20278467472,0,0,0
Priority,SMB_29149,2024-12-06 17:39:40.859299,53163,4574.99,12204.063755111472,1,0,0
Housecall Pro,SMB_87752,2024-12-29 17:39:41.266331,35644,2602.77,5529.320158689301,0,0,0
Housecall Pro,SMB_72799,2024-09-22 17:39:41.168060,40401,2859.51,17022.430717213367,0,0,0
Housecall Pro,SMB_83803,2024-11-21 17:39:41.241857,33584,2362.55,8048.360080826811,0,0,0
Priority,SMB_19388,2024-11-13 17:39:40.784700,64283,6735.77,16835.743128835536,0,0,0
Boulevard,SMB_49567,2025-01-05 17:39:41.000517,60143,3106.37,8595.893058614856,0,1,0
Housecall Pro,SMB_68182,2024-11-14 17:39:41.123045,49593,5429.06,12274.530406131764,0,0,0
Housecall Pro,SMB_95881,2024-12-05 17:39:41.317457,54419,4508.44,11101.594490735348,0,0,0
Housecall Pro,SMB_72865,2024-12-30 17:39:41.168711,39463,3526.47,5846.929266642412,0,0,0
Housecall Pro,SMB_66319,2024-06-07 17:39:41.112045,55465,5405.8,33597.486280950325,0,0,0
Housecall Pro,SMB_86916,2024-04-07 17:39:41.260933,44685,3305.74,40105.80625570364,0,0,0
Priority,SMB_7419,2024-08-19 17:39:40.698783,36636,3204.35,17026.762071767957,0,1,0
Priority,SMB_22051,2024-06-22 17:39:40.803756,53726,3873.92,34410.48124926976,0,0,0
Housecall Pro,SMB_94970,2024-12-28 17:39:41.311612,46770,3474.53,7301.275248950217,0,0,0
Housecall Pro,SMB_88415,2024-06-28 17:39:41.270617,39222,3995.77,26487.776572812567,1,0,0
Priority,SMB_38134,2024-06-14 17:39:40.919629,59782,6538.87,34884.75884203433,0,0,0
Priority,SMB_6263,2024-08-25 17:39:40.692016,34828,2966.02,18056.52088110097,0,0,0
Housecall Pro,SMB_80601,2024-11-18 17:39:41.219972,33658,2505.71,9348.694321858147,0,0,0
Housecall Pro,SMB_67772,2025-01-07 17:39:41.120576,44889,2754.58,6318.566486129328,0,0,0
Priority,SMB_7694,2024-10-27 17:39:40.700347,46952,4275.69,14270.243537689601,0,0,0
Housecall Pro,SMB_86537,2024-09-09 17:39:41.258609,61593,6570.31,24306.24177669781,0,0,0
Housecall Pro,SMB_61868,2024-04-09 17:39:41.084486,44684,4467.91,36494.7009885669,0,0,0
Priority,SMB_16439,2024-07-20 17:39:40.762858,46933,3192.13,26234.067355927193,0,0,0
Priority,SMB_16308,2024-08-01 17:39:40.762017,34787,3799.14,17084.385054386283,0,0,0
Priority,SMB_19295,2024-10-30 17:39:40.784113,35209,3209.99,10605.20995883614,0,0,0
Housecall Pro,SMB_99992,2024-06-15 17:39:41.344660,63860,5819.13,40797.247832528294,0,0,0
Housecall Pro,SMB_79392,2024-08-31 17:39:41.211105,55584,4174.45,23337.67217380887,0,0,0
Priority,SMB_15185,2024-03-29 17:39:40.753629,47834,2524.96,39722.443763368065,1,0,0
Housecall Pro,SMB_82657,2024-11-27 17:39:41.233481,63397,5360.93,14399.403020582295,1,0,0
Boulevard,SMB_45423,2024-03-28 17:39:40.972065,36284,2712.57,31221.51305657831,0,0,0
Priority,SMB_26719,2025-01-01 17:39:40.840721,60056,6413.39,7805.697806645848,0,0,0
Priority,SMB_38178,2024-09-12 17:39:40.919952,58902,4378.87,24357.341229958183,0,0,0
Priority,SMB_25394,2024-03-25 17:39:40.831652,64362,3690.97,54856.69680354573,0,1,0
Priority,SMB_34555,2024-08-08 17:39:40.895911,55534,3867.13,26065.496016147565,0,0,0
Housecall Pro,SMB_82625,2024-08-02 17:39:41.233268,57768,5736.39,30415.75066590902,1,0,0
Housecall Pro,SMB_69066,2024-08-09 17:39:41.131612,61124,6304.73,33304.55448327556,1,0,0
Housecall Pro,SMB_59646,2024-05-31 17:39:41.071745,36602,2891.18,25666.42358896148,0,1,0
Housecall Pro,SMB_91412,2024-04-05 17:39:41.288871,33351,3756.32,26281.245275843583,0,0,0
Housecall Pro,SMB_92975,2024-12-13 17:39:41.298673,54771,4481.13,9896.396459516782,0,0,0
Priority,SMB_12242,2024-05-18 17:39:40.732524,54621,3503.08,36489.540104815744,0,0,0
Priority,SMB_15048,2024-11-12 17:39:40.752416,42490,4622.34,10720.0216816838,1,0,0
Priority,SMB_13295,2025-01-14 17:39:40.739484,59246,4966.46,6904.811221944665,0,0,0
Boulevard,SMB_41897,2024-06-22 17:39:40.946757,45608,4011.24,27298.53902802201,0,1,0
Housecall Pro,SMB_57968,2024-10-27 17:39:41.062055,61599,4890.82,20204.961176380493,0,0,0
Priority,SMB_2706,2024-04-28 17:39:40.662983,52192,5541.46,36136.72472148204,0,0,0
Boulevard,SMB_50083,2024-10-29 17:39:41.004902,48122,4215.36,15767.129608840622,0,0,0
Priority,SMB_16167,2024-08-25 17:39:40.760985,60994,7048.78,30465.662187576007,0,0,0
Housecall Pro,SMB_59143,2024-09-24 17:39:41.068759,55128,5399.94,23777.658324579636,0,0,1
Boulevard,SMB_41625,2024-08-11 17:39:40.944894,40321,3053.8,20659.15654333165,0,1,0
Boulevard,SMB_43418,2024-11-13 17:39:40.958512,60744,7210.45,15921.305093227931,1,0,0
Housecall Pro,SMB_75803,2024-08-28 17:39:41.189267,55122,3128.27,22648.090523041446,0,0,0
Priority,SMB_9827,2024-07-16 17:39:40.715069,37754,2986.7,23117.914123829134,0,0,0
Priority,SMB_9610,2025-01-13 17:39:40.713753,55310,5835.49,6086.814674114639,0,0,0
Housecall Pro,SMB_87512,2024-06-14 17:39:41.264651,58318,3884.82,33794.58225678213,1,0,0
Housecall Pro,SMB_90996,2024-07-23 17:39:41.286309,63812,4192.77,37388.98755231127,0,0,0
Priority,SMB_4170,2024-03-06 17:39:40.673439,33487,3234.56,29337.88083634057,1,0,0
Priority,SMB_39692,2025-01-09 17:39:40.931083,59999,4934.22,6970.526849209177,0,0,1
Housecall Pro,SMB_89890,2024-10-23 17:39:41.279757,53595,6271.11,17443.861955897275,0,0,0
Boulevard,SMB_48619,2024-04-07 17:39:40.993875,58301,4099.27,51901.65491770472,0,0,0
Boulevard,SMB_48001,2024-04-22 17:39:40.989651,61227,4854.47,52643.78250930376,1,0,0
Priority,SMB_31383,2025-01-02 17:39:40.875916,53171,2745.83,8035.636744926504,0,0,0
Priority,SMB_18573,2024-04-01 17:39:40.778824,59057,6527.32,51830.56145382691,0,0,0
Housecall Pro,SMB_71033,2024-09-10 17:39:41.150862,59925,3406.06,23724.584344720453,0,0,0
Boulevard,SMB_48799,2025-01-18 17:39:40.995189,46009,4205.68,4468.212055891799,0,0,0
Housecall Pro,SMB_77949,2024-12-27 17:39:41.202009,64467,4390.88,11225.398778824954,0,0,0
Priority,SMB_10465,2024-10-14 17:39:40.720319,48078,4795.07,14986.577272459579,0,0,0
Housecall Pro,SMB_70809,2024-07-06 17:39:41.148712,45088,4864.89,29392.23059460351,0,1,0
Housecall Pro,SMB_66998,2024-09-25 17:39:41.116111,52147,5183.25,18489.886039485613,1,0,0
Housecall Pro,SMB_54366,2024-12-06 17:39:41.039984,34318,3694.03,7050.361520532973,0,0,0
Housecall Pro,SMB_64614,2025-01-21 17:39:41.101896,49806,3275.44,4449.945840779161,0,1,0
Housecall Pro,SMB_79322,2025-01-25 17:39:41.210634,64586,4152.57,5085.430257099977,0,0,0
Housecall Pro,SMB_69517,2024-04-19 17:39:41.135974,54216,3803.14,39497.500478984555,1,0,0
Priority,SMB_33177,2024-12-16 17:39:40.887352,40834,3926.98,6732.62342760298,1,0,0
Priority,SMB_17122,2024-10-21 17:39:40.768024,54400,5386.58,16137.427003453393,0,1,0
Priority,SMB_21979,2024-08-20 17:39:40.803206,32640,2027.76,13931.125437710467,0,0,0
Priority,SMB_9956,2024-12-21 17:39:40.715822,57482,5680.36,10046.979435022333,0,1,0
Housecall Pro,SMB_85169,2024-06-22 17:39:41.250185,36164,3019.26,22865.696575826565,0,1,0
Housecall Pro,SMB_71802,2024-07-22 17:39:41.158395,58063,6763.41,31496.565381987624,0,1,0
Housecall Pro,SMB_99009,2024-05-03 17:39:41.338443,37741,2682.79,30053.4447557152,0,0,0
Boulevard,SMB_48326,2024-12-26 17:39:40.991760,52949,4601.46,8465.769075509272,0,0,0
Boulevard,SMB_42302,2024-07-17 17:39:40.949585,53654,3088.94,27929.174860785082,1,0,0
Priority,SMB_26299,2024-10-06 17:39:40.837879,50252,2948.11,18188.009815726484,1,0,0
Boulevard,SMB_51516,2024-08-12 17:39:41.015060,37855,2159.81,19211.073539404013,1,0,0
Housecall Pro,SMB_56012,2024-09-21 17:39:41.050117,37585,3810.13,16464.536502557225,0,0,0
Housecall Pro,SMB_76212,2024-03-19 17:39:41.191664,60279,3529.47,53165.02030331564,0,0,1
Housecall Pro,SMB_92363,2025-01-16 17:39:41.295002,53147,6200.38,5818.796960740818,0,0,0
Priority,SMB_7720,2025-01-26 17:39:40.700486,34866,2464.86,2793.096511734308,0,0,0
Priority,SMB_575,2024-08-10 17:39:40.648248,49390,2584.99,24370.267258655065,1,0,0
Housecall Pro,SMB_64461,2024-11-09 17:39:41.100927,45647,4600.22,11798.093176800221,0,0,0
Boulevard,SMB_44302,2024-04-11 17:39:40.964379,50420,5212.18,45088.85757941418,0,0,0
Housecall Pro,SMB_98555,2024-12-16 17:39:41.335551,61614,6420.28,12533.545592253653,0,0,0
Priority,SMB_7624,2024-04-22 17:39:40.699950,40114,4439.83,34149.43404732438,0,0,0
Priority,SMB_27518,2024-12-14 17:39:40.847554,39823,3461.68,6885.488230553727,1,0,0
Priority,SMB_31169,2025-01-20 17:39:40.874124,49469,3465.29,4564.732925357561,0,0,0
Housecall Pro,SMB_87445,2024-04-08 17:39:41.264243,37867,4201.73,31398.351717580797,1,0,0
Priority,SMB_37317,2024-12-01 17:39:40.914112,41878,3051.62,10147.548715258561,0,0,0
Housecall Pro,SMB_57398,2024-07-26 17:39:41.058376,63610,7213.12,38103.40216758704,0,0,0
Housecall Pro,SMB_67189,2024-04-13 17:39:41.117215,34167,2026.03,26577.15439548722,0,0,0
Priority,SMB_18780,2024-09-23 17:39:40.780535,58909,3746.02,24965.21187487558,0,0,1
Housecall Pro,SMB_63952,2024-11-09 17:39:41.097994,48750,4422.5,13661.659051926348,1,0,0
Housecall Pro,SMB_88194,2024-08-08 17:39:41.269193,52207,2829.74,29338.632124296506,0,0,0
Boulevard,SMB_45979,2024-04-10 17:39:40.975497,33746,3382.2,27728.853963812104,0,0,0
Housecall Pro,SMB_87527,2025-01-15 17:39:41.264757,34650,3003.35,4080.962595733251,1,0,0
Housecall Pro,SMB_53289,2024-12-23 17:39:41.029328,52042,5275.8,7878.619202025472,0,1,0
Priority,SMB_32691,2024-10-17 17:39:40.884443,48596,4998.69,15395.404140998857,0,0,0
Priority,SMB_33213,2024-09-06 17:39:40.887570,52524,5289.52,20685.7981874794,0,0,0
Priority,SMB_10438,2024-07-03 17:39:40.720133,52378,2652.13,33088.715727150084,0,1,0
Housecall Pro,SMB_98584,2024-07-22 17:39:41.335754,49579,5081.46,28039.43775735569,0,0,0
Housecall Pro,SMB_70668,2024-09-11 17:39:41.147359,49470,5634.48,19978.975411371575,0,0,0
Priority,SMB_10164,2024-11-01 17:39:40.717288,41778,3286.58,12425.955379213015,0,0,0
Housecall Pro,SMB_65928,2024-09-28 17:39:41.109796,53192,5127.4,22412.573205271605,0,0,0
Priority,SMB_37036,2024-04-13 17:39:40.912219,33995,3170.6,28424.22323740265,0,0,1
Priority,SMB_4432,2024-09-15 17:39:40.675946,40217,2509.31,17730.252416203144,0,0,0
Priority,SMB_447,2024-06-30 17:39:40.647210,48493,4845.21,26491.650371190717,0,0,0
Priority,SMB_35825,2024-05-19 17:39:40.903903,63785,7016.5,42749.95026989518,0,0,0
Housecall Pro,SMB_64738,2025-01-27 17:39:41.102661,52001,4793.58,4491.550919645112,0,0,0
Housecall Pro,SMB_59617,2024-06-01 17:39:41.071571,42728,3702.44,28759.063300132606,0,0,0
Boulevard,SMB_50917,2024-06-26 17:39:41.011019,45795,2718.2,31007.02664919245,0,0,0
Housecall Pro,SMB_86308,2025-01-07 17:39:41.257195,36762,2409.45,5142.50332945489,0,0,0
Boulevard,SMB_49677,2024-08-20 17:39:41.001409,59940,3195.14,29361.057716688334,0,0,0
Housecall Pro,SMB_56862,2025-01-13 17:39:41.055140,48965,5171.72,5690.511796930519,0,0,0
Housecall Pro,SMB_82195,2024-08-26 17:39:41.230536,63359,4132.61,32607.187504916703,0,0,0
Housecall Pro,SMB_53563,2024-08-16 17:39:41.031199,43438,3491.02,19510.075114277617,0,0,0
Boulevard,SMB_50049,2024-03-30 17:39:41.004610,48257,3939.03,40754.418999669455,0,0,0
Housecall Pro,SMB_84800,2024-06-13 17:39:41.247946,45741,3177.08,32326.17714492263,0,0,0
Housecall Pro,SMB_94472,2025-01-27 17:39:41.308049,36433,1950.4,2678.7390538529166,0,0,0
Priority,SMB_13037,2024-08-22 17:39:40.737933,44323,3795.38,22186.395209108916,0,0,0
Housecall Pro,SMB_69628,2024-05-20 17:39:41.137113,48594,4658.83,37633.24307963523,0,0,0
Housecall Pro,SMB_84964,2024-04-03 17:39:41.248909,53522,5167.84,41951.333559484825,0,0,0
Housecall Pro,SMB_95693,2025-01-17 17:39:41.316114,41332,4019.79,4789.199098017953,0,0,0
Priority,SMB_33447,2024-03-21 17:39:40.888932,33911,3028.27,30519.9,0,0,0
Housecall Pro,SMB_66391,2024-10-28 17:39:41.112450,39303,2235.18,11177.668437133621,0,0,0
Housecall Pro,SMB_76770,2024-10-13 17:39:41.195010,44133,5173.25,13683.008758364185,1,0,0
Housecall Pro,SMB_82699,2024-04-16 17:39:41.233728,52703,4706.52,43621.40189231355,0,1,0
Priority,SMB_32363,2024-09-21 17:39:40.882245,53296,4599.57,20318.852658752916,0,0,0
Housecall Pro,SMB_65540,2024-09-27 17:39:41.107410,33385,2051.59,14067.037232764176,0,0,0
Housecall Pro,SMB_69803,2024-10-04 17:39:41.138808,59525,4544.11,23073.539495767178,0,0,0
Housecall Pro,SMB_88110,2024-09-26 17:39:41.268585,36789,4243.12,13930.776652740225,0,0,0
Housecall Pro,SMB_94748,2024-11-06 17:39:41.310248,51961,3085.99,13831.031575998464,0,0,0
Priority,SMB_15648,2024-03-04 17:39:40.757364,46202,5151.74,41581.8,0,1,0
Housecall Pro,SMB_82074,2024-09-15 17:39:41.229775,61994,3169.6,25058.3380086274,1,0,0
